transaction_id,user_id,timestamp,amount,merchant_id,merchant_category,device_id,latitude,longitude,location_name,payment_method,transaction_type,fraud_label,fraud_scenario
U095-20240927145719-22622,U095,2024-09-27 14:57:19,79.23,M58124,Entertainment,D095,17.454441,78.357994,Hyderabad,UPI,TOPUP,0,normal
U086-20240927192144-20188,U086,2024-09-27 19:21:44,143.04,M33298,Fuel,D086_2,13.029661,80.300121,Chennai,Debit Card,REFUND,0,normal
U143-20240927201804-22007,U143,2024-09-27 20:18:04,175.28,M19129,Taxi,D143_2,19.07018,72.842678,Mumbai,Debit Card,TOPUP,0,normal
U129-20240927214357-85760,U129,2024-09-27 21:43:57,490.32,M79246,Healthcare,D129_3,26.909048,81.015514,Lucknow,Debit Card,PAYMENT,1,HIGH_VELOCITY
U144-20240928133547-21765,U144,2024-09-28 13:35:47,3189.57,M61235,Subscriptions,D144_3,28.625583,77.497868,Delhi,Credit Card,PAYMENT,0,normal
U005-20240928155852-67088,U005,2024-09-28 15:58:52,1654.24,M59831,Travel,D005_1,17.41477,78.568321,Hyderabad,Debit Card,REFUND,0,normal
U126-20240928165756-33777,U126,2024-09-28 16:57:56,115.92,M35588,Entertainment,D126,13.135692,80.423098,Chennai,Debit Card,PAYMENT,0,normal
U148-20240928195848-42279,U148,2024-09-28 19:58:48,425.89,M24253,Shopping,D1148,18.552965,73.872293,Pune,Wallet,PAYMENT,1,NEW_DEVICE
U093-20240929122759-28735,U093,2024-09-29 12:27:59,1466.31,M19586,Taxi,D093_3,19.067425,72.891143,Mumbai,Wallet,REFUND,0,normal
U008-20240929191045-41011,U008,2024-09-29 19:10:45,1205.18,M22962,Groceries,D008_2,18.502377,73.793803,Pune,Credit Card,TOPUP,0,normal
U048-20240929200340-82428,U048,2024-09-29 20:03:40,2731.33,M23478,Restaurants,D048_1,18.414731,73.933074,Pune,UPI,PAYMENT,0,normal
U108-20240929200918-20034,U108,2024-09-29 20:09:18,217.56,M24523,Education,D108,18.572887,73.879407,Pune,Credit Card,REFUND,0,normal
U138-20240929200932-19537,U138,2024-09-29 20:09:32,1441.3,M23299,Healthcare,D138_2,18.482759,73.847141,Pune,Wallet,TOPUP,0,normal
U051-20240929225216-62386,U051,2024-09-29 22:52:16,955.26,M76824,Shopping,D051_1,12.946553,74.735864,Mangalore,Debit Card,PAYMENT,0,normal
U099-20240930104516-85837,U099,2024-09-30 10:45:16,2372.73,M76704,Entertainment,D099,26.88174,80.788643,Lucknow,UPI,TOPUP,0,normal
U112-20240930131303-58275,U112,2024-09-30 13:13:03,424.32,M05054,Electricity,D112,12.84451,77.660905,Bengaluru,Credit Card,TRANSFER,0,normal
U070-20240930133238-14966,U070,2024-09-30 13:32:38,253.31,M27329,Bills,D070,26.900438,75.83251,Jaipur,Credit Card,TRANSFER,0,normal
U198-20240930141234-21071,U198,2024-09-30 14:12:34,216.19,M23748,Healthcare,D198_1,18.473621,73.901202,Pune,Wallet,TRANSFER,0,normal
U052-20240930154910-35948,U052,2024-09-30 15:49:10,526.72,M05143,Restaurants,D052_1,12.938597,77.575707,Bengaluru,Credit Card,TOPUP,0,normal
U176-20240930182430-56005,U176,2024-09-30 18:24:30,1047.54,M34611,Shopping,D176_2,13.110085,80.351027,Chennai,UPI,TOPUP,0,normal
U079-20240930182902-48600,U079,2024-09-30 18:29:02,263.65,M77646,Groceries,D079,26.859403,80.905215,Lucknow,Wallet,TRANSFER,0,normal
U200-20240930193813-32006,U200,2024-09-30 19:38:13,370.4,M28732,Groceries,D200,27.022894,75.850344,Jaipur,Credit Card,TOPUP,0,normal
U094-20240930203716-95555,U094,2024-09-30 20:37:16,647.47,M55960,Education,D094_1,28.506614,77.089361,Delhi,Wallet,PAYMENT,0,normal
U164-20241001112621-67605,U164,2024-10-01 11:26:21,428.64,M58068,Entertainment,D164_2,28.626921,77.179915,Delhi,Credit Card,REFUND,0,normal
U112-20241001122924-19226,U112,2024-10-01 12:29:24,930.85,M04983,Groceries,D112_1,12.862623,77.635692,Bengaluru,UPI,TRANSFER,0,normal
U196-20241001132330-15699,U196,2024-10-01 13:23:30,274.73,M33875,Taxi,D196,13.121814,80.265682,Chennai,UPI,REFUND,0,normal
U134-20241001140908-72344,U134,2024-10-01 14:09:08,890.72,M56500,Electricity,D134,28.537073,77.112901,Delhi,UPI,TRANSFER,0,normal
U193-20241001143637-43190,U193,2024-10-01 14:36:37,183.09,M20604,Groceries,D193,19.089753,72.970687,Mumbai,Credit Card,TRANSFER,0,normal
U072-20241001172704-98374,U072,2024-10-01 17:27:04,807.11,M03936,Travel,D072,12.894021,77.499576,Bengaluru,Credit Card,TOPUP,0,normal
U150-20241001181401-37617,U150,2024-10-01 18:14:01,1383.14,M26644,Groceries,D150_2,26.901806,75.762626,Jaipur,Wallet,TRANSFER,0,normal
U145-20241001194751-50319,U145,2024-10-01 19:47:51,409.24,M58570,Education,D145_1,17.380428,78.476608,Hyderabad,UPI,REFUND,0,normal
U029-20241001204422-15138,U029,2024-10-01 20:44:22,1144.64,M76370,Taxi,D029_1,26.755958,80.881022,Lucknow,Wallet,TRANSFER,0,normal
U168-20241002155121-88283,U168,2024-10-02 15:51:21,512.2,M23729,Education,D168_2,18.476187,73.896745,Pune,Credit Card,PAYMENT,0,normal
U015-20241002162333-64110,U015,2024-10-02 16:23:33,6357.02,M58010,Restaurants,D015_2,12.894768,74.946097,Mangalore,Wallet,TRANSFER,1,LOCATION_ANOMALY
U086-20241002200750-18270,U086,2024-10-02 20:07:50,2573.96,M33398,Taxi,D086_2,12.981388,80.358407,Chennai,Credit Card,PAYMENT,1,HIGH_AMOUNT
U141-20241003125747-80024,U141,2024-10-03 12:57:47,340.92,M80419,Healthcare,D141_1,12.976013,75.065925,Mangalore,Debit Card,REFUND,0,normal
U196-20241003131117-67224,U196,2024-10-03 13:11:17,225.66,M34435,Fuel,D196_1,13.169602,80.273866,Chennai,Debit Card,TOPUP,0,normal
U129-20241003134249-24267,U129,2024-10-03 13:42:49,189.66,M78270,Bills,D129,26.839437,80.987611,Lucknow,Debit Card,REFUND,0,normal
U187-20241003163957-90138,U187,2024-10-03 16:39:57,754.02,M61789,Subscriptions,D187_1,9.955662,76.223202,Kochi,Credit Card,TOPUP,0,normal
U190-20241003200600-37917,U190,2024-10-03 20:06:00,452.4,M28457,Restaurants,D190,26.976923,75.868816,Jaipur,Credit Card,REFUND,0,normal
U118-20241003203302-43944,U118,2024-10-03 20:33:02,93.79,M24073,Travel,D118_1,18.493942,73.913375,Pune,UPI,TOPUP,0,normal
U196-20241003205900-79016,U196,2024-10-03 20:59:00,178.48,M33636,Shopping,D196_1,13.112704,80.250892,Chennai,Wallet,TOPUP,0,normal
U097-20241003221540-60250,U097,2024-10-03 22:15:40,193.23,M60831,Taxi,D097_1,9.827881,76.255249,Kochi,Wallet,TOPUP,0,normal
U103-20241003224820-51081,U103,2024-10-03 22:48:20,1433.8,M19758,Healthcare,D103_1,19.068287,72.907491,Mumbai,Wallet,TOPUP,0,normal
U118-20241004022532-51938,U118,2024-10-04 02:25:32,2638.42,M23438,Healthcare,D1118,13.010312,77.652105,Bengaluru,Credit Card,PAYMENT,1,ACCOUNT_TAKEOVER
U133-20241004081312-34319,U133,2024-10-04 08:13:12,481.71,M18720,Bills,D133_1,19.102415,72.76961,Mumbai,UPI,TOPUP,0,normal
U022-20241004112936-34815,U022,2024-10-04 11:29:36,3794.91,M05609,Groceries,D022_1,12.900219,77.660713,Bengaluru,Debit Card,REFUND,0,normal
U166-20241004150259-56233,U166,2024-10-04 15:02:59,766.05,M32087,Electricity,D166,19.048137,72.830988,Mumbai,Debit Card,PAYMENT,1,LOCATION_ANOMALY
U140-20241004150344-13635,U140,2024-10-04 15:03:44,192.58,M26801,Entertainment,D140,26.875909,75.804187,Jaipur,Wallet,REFUND,0,normal
U051-20241004172037-68152,U051,2024-10-04 17:20:37,1565.14,M77319,Groceries,D051_2,12.926659,74.80521,Mangalore,Wallet,TRANSFER,0,normal
U031-20241004185131-31708,U031,2024-10-04 18:51:31,1301.19,M77209,Travel,D031,12.983014,74.73784,Mangalore,Credit Card,REFUND,0,normal
U109-20241005095837-96882,U109,2024-10-05 09:58:37,396.98,M77619,Restaurants,D109_1,26.805042,80.9569,Lucknow,Debit Card,TOPUP,0,normal
U164-20241005124719-32053,U164,2024-10-05 12:47:19,1316.41,M57701,Education,D164_1,28.576325,77.19376,Delhi,Wallet,TRANSFER,1,HIGH_VELOCITY
U049-20241005153429-38494,U049,2024-10-05 15:34:29,2690.96,M78066,Entertainment,D049_1,26.84368,80.962893,Lucknow,UPI,REFUND,0,normal
U045-20241005194627-95556,U045,2024-10-05 19:46:27,527.98,M58437,Subscriptions,D045_1,17.346528,78.497128,Hyderabad,Wallet,REFUND,0,normal
U167-20241005222137-28474,U167,2024-10-05 22:21:37,463.8,M62538,Entertainment,D167_1,9.999087,76.254667,Kochi,Wallet,TOPUP,0,normal
U142-20241006110518-31410,U142,2024-10-06 11:05:18,1186.37,M02930,Shopping,D142,12.750586,77.542436,Bengaluru,Wallet,TRANSFER,1,MERCHANT_ANOMALY
U134-20241006111856-13397,U134,2024-10-06 11:18:56,2047.88,M57172,Taxi,D134_1,28.564565,77.152684,Delhi,Wallet,TRANSFER,0,normal
U053-20241006133644-28261,U053,2024-10-06 13:36:44,729.17,M19760,Education,D053_2,19.145404,72.830592,Mumbai,Credit Card,TRANSFER,0,normal
U009-20241006151327-56458,U009,2024-10-06 15:13:27,959.51,M77660,Fuel,D009_3,26.869617,80.937182,Lucknow,Debit Card,TRANSFER,1,LOCATION_ANOMALY
U043-20241006185307-93677,U043,2024-10-06 18:53:07,1773.82,M20713,Fuel,D043_1,19.108338,72.96294,Mumbai,UPI,TOPUP,0,normal
U148-20241006191240-75597,U148,2024-10-06 19:12:40,1748.27,M25066,Taxi,D148,18.579781,73.926779,Pune,Wallet,TOPUP,0,normal
U071-20241006204848-73703,U071,2024-10-06 20:48:48,130.22,M78751,Travel,D071_2,12.949352,74.925764,Mangalore,Credit Card,TOPUP,0,normal
U056-20241007135531-54282,U056,2024-10-07 13:55:31,20.0,M33480,Groceries,D056_1,13.150761,80.1972,Chennai,Credit Card,REFUND,0,normal
U089-20241007174125-18260,U089,2024-10-07 17:41:25,689.65,M75210,Subscriptions,D089_2,26.705978,80.814991,Lucknow,Credit Card,PAYMENT,0,normal
U125-20241007193946-68124,U125,2024-10-07 19:39:46,3996.64,M58900,Fuel,D125_2,17.339209,78.550788,Hyderabad,Wallet,PAYMENT,0,normal
U017-20241007213332-43226,U017,2024-10-07 21:33:32,907.7,M62721,Entertainment,D017_2,9.925125,76.346946,Kochi,Credit Card,TOPUP,0,normal
U193-20241007214746-69489,U193,2024-10-07 21:47:46,186.86,M20025,Travel,D193,19.068327,72.934221,Mumbai,Wallet,TOPUP,0,normal
U140-20241008120428-77237,U140,2024-10-08 12:04:28,354.52,M26523,Fuel,D140_2,26.871809,75.780455,Jaipur,Wallet,TRANSFER,0,normal
U026-20241008143022-59912,U026,2024-10-08 14:30:22,1821.86,M34937,Fuel,D026_1,13.151186,80.342543,Chennai,Wallet,PAYMENT,0,normal
U114-20241008154456-43971,U114,2024-10-08 15:44:56,1264.61,M56475,Electricity,D114_1,28.547712,77.099758,Delhi,Credit Card,PAYMENT,0,normal
U017-20241008220448-21594,U017,2024-10-08 22:04:48,501.71,M63722,Taxi,D017,9.937895,76.434353,Kochi,Credit Card,PAYMENT,0,normal
U110-20241009125043-65491,U110,2024-10-09 12:50:43,97.53,M28349,Taxi,D110_1,26.854308,75.980594,Jaipur,Wallet,TOPUP,0,normal
U141-20241009133812-88478,U141,2024-10-09 13:38:12,254.58,M79866,Subscriptions,D141_1,12.976096,75.010458,Mangalore,Debit Card,PAYMENT,0,normal
U068-20241009161757-15662,U068,2024-10-09 16:17:57,525.46,M25393,Taxi,D068_2,18.522073,74.017193,Pune,Credit Card,PAYMENT,0,normal
U100-20241009163609-73847,U100,2024-10-09 16:36:09,348.59,M27917,Restaurants,D100,26.981505,75.810236,Jaipur,Credit Card,PAYMENT,0,normal
U008-20241009182452-80859,U008,2024-10-09 18:24:52,570.48,M23140,Taxi,D008_1,18.483447,73.830563,Pune,Credit Card,TOPUP,0,normal
U140-20241009200849-66593,U140,2024-10-09 20:08:49,485.23,M28103,Travel,D140_2,26.930998,75.879258,Jaipur,UPI,TOPUP,0,normal
U050-20241009201733-97192,U050,2024-10-09 20:17:33,562.12,M27032,Subscriptions,D050_2,26.844642,75.858545,Jaipur,UPI,TOPUP,0,normal
U083-20241010124933-74804,U083,2024-10-10 12:49:33,755.29,M19133,Education,D083_1,19.072891,72.840398,Mumbai,Credit Card,PAYMENT,0,normal
U047-20241010173412-41315,U047,2024-10-10 17:34:12,3197.72,M62454,Education,D047_2,9.814532,76.430905,Kochi,Wallet,REFUND,0,normal
U137-20241010180954-39069,U137,2024-10-10 18:09:54,362.93,M62091,Entertainment,D137_2,9.941358,76.267717,Kochi,Credit Card,TOPUP,0,normal
U124-20241010183045-80443,U124,2024-10-10 18:30:45,341.93,M57866,Groceries,D124,28.661104,77.125506,Delhi,UPI,TRANSFER,0,normal
U143-20241010192147-13155,U143,2024-10-10 19:21:47,1080.76,M19504,Electricity,D143_2,19.054805,72.89562,Mumbai,Debit Card,PAYMENT,0,normal
U150-20241010201353-18501,U150,2024-10-10 20:13:53,1293.45,M26889,Travel,D150,26.849156,75.839749,Jaipur,Wallet,REFUND,0,normal
U177-20241011141903-87125,U177,2024-10-11 14:19:03,530.25,M61745,Groceries,D177_1,9.87823,76.296226,Kochi,Debit Card,REFUND,0,normal
U097-20241011144637-22342,U097,2024-10-11 14:46:37,246.96,M61284,Electricity,D097_1,9.894727,76.233698,Kochi,Wallet,PAYMENT,0,normal
U028-20241011145622-58108,U028,2024-10-11 14:56:22,201.77,M24212,Entertainment,D028_1,28.618645,77.334515,Delhi,UPI,TOPUP,1,LOCATION_ANOMALY
U075-20241011155144-55375,U075,2024-10-11 15:51:44,2251.39,M58332,Electricity,D075_2,17.393462,78.439703,Hyderabad,Debit Card,PAYMENT,0,normal
U015-20241011172045-27054,U015,2024-10-11 17:20:45,395.26,M57389,Groceries,D015_1,17.329434,78.409496,Hyderabad,Credit Card,TRANSFER,0,normal
U106-20241011180141-17477,U106,2024-10-11 18:01:41,55.15,M32255,Fuel,D106_1,12.9669,80.258636,Chennai,UPI,PAYMENT,0,normal
U002-20241011190402-89605,U002,2024-10-11 19:04:02,377.25,M04388,Shopping,D002,12.954349,77.484458,Bengaluru,UPI,TOPUP,0,normal
U056-20241011191928-73346,U056,2024-10-11 19:19:28,273.79,M32382,Entertainment,D056,13.137821,80.100356,Chennai,Credit Card,TRANSFER,0,normal
U060-20241011193206-16324,U060,2024-10-11 19:32:06,194.22,M25099,Subscriptions,D060_1,26.886841,75.623083,Jaipur,Credit Card,TOPUP,1,MERCHANT_ANOMALY
U146-20241012103407-28297,U146,2024-10-12 10:34:07,211.01,M34286,Entertainment,D146_1,13.056974,80.371611,Chennai,UPI,REFUND,0,normal
U136-20241012110957-31643,U136,2024-10-12 11:09:57,1438.1,M33930,Shopping,D136,13.056835,80.33617,Chennai,UPI,REFUND,0,normal
U123-20241012135004-64227,U123,2024-10-12 13:50:04,2884.5,M19392,Subscriptions,D123,19.087662,72.851499,Mumbai,Credit Card,REFUND,0,normal
U027-20241012175244-16688,U027,2024-10-12 17:52:44,820.13,M61426,Electricity,D027_1,9.898511,76.244097,Kochi,UPI,REFUND,0,normal
U115-20241012194046-86434,U115,2024-10-12 19:40:46,1070.66,M59549,Education,D115,17.333051,78.62184,Hyderabad,UPI,PAYMENT,0,normal
U135-20241013120224-86293,U135,2024-10-13 12:02:24,775.04,M59228,Taxi,D135_1,26.837779,81.121935,Lucknow,UPI,PAYMENT,1,LOCATION_ANOMALY
U184-20241013154619-66961,U184,2024-10-13 15:46:19,465.16,M57808,Subscriptions,D184,28.632487,77.148329,Delhi,Credit Card,REFUND,0,normal
U184-20241014115033-87735,U184,2024-10-14 11:50:33,20.0,M57526,Education,D184_1,28.580859,77.171767,Delhi,Wallet,TRANSFER,0,normal
U041-20241014124430-35032,U041,2024-10-14 12:44:30,231.43,M76943,Education,D041_1,12.818616,74.875667,Mangalore,Debit Card,TRANSFER,0,normal
U003-20241014150450-13273,U003,2024-10-14 15:04:50,243.02,M19760,Taxi,D003_2,19.136818,72.839163,Mumbai,Debit Card,TOPUP,0,normal
U112-20241014155614-55937,U112,2024-10-14 15:56:14,669.54,M04668,Travel,D112,12.864346,77.602415,Bengaluru,Credit Card,PAYMENT,0,normal
U192-20241014163338-28368,U192,2024-10-14 16:33:38,1574.75,M06245,Education,D192_3,13.046129,77.578335,Bengaluru,Wallet,PAYMENT,0,normal
U131-20241014173030-14380,U131,2024-10-14 17:30:30,94.29,M78530,Fuel,D131_1,12.922903,74.930077,Mangalore,Wallet,REFUND,0,normal
U100-20241014192217-89333,U100,2024-10-14 19:22:17,107.74,M26201,Bills,D100_1,26.938235,75.681843,Jaipur,UPI,REFUND,0,normal
U141-20241015115049-57089,U141,2024-10-15 11:50:49,503.34,M78940,Shopping,D141,12.869468,75.024574,Mangalore,Debit Card,TRANSFER,0,normal
U153-20241015134933-22619,U153,2024-10-15 13:49:33,136.94,M19781,Healthcare,D153_1,19.164527,72.813563,Mumbai,Debit Card,TOPUP,0,normal
U180-20241015171849-54698,U180,2024-10-15 17:18:49,20.0,M24864,Education,D180_1,26.875352,75.611028,Jaipur,Credit Card,TRANSFER,0,normal
U149-20241015173844-99368,U149,2024-10-15 17:38:44,468.77,M77243,Shopping,D149_2,26.819076,80.905177,Lucknow,UPI,PAYMENT,0,normal
U027-20241015174142-97551,U027,2024-10-15 17:41:42,663.68,M61939,Healthcare,D027_2,9.949255,76.244691,Kochi,Debit Card,TRANSFER,0,normal
U083-20241015180944-82374,U083,2024-10-15 18:09:44,1539.54,M19142,Subscriptions,D083,19.053157,72.861068,Mumbai,Debit Card,TOPUP,0,normal
U066-20241015191121-50116,U066,2024-10-15 19:11:21,1503.51,M34444,Restaurants,D066_1,13.185053,80.259301,Chennai,Wallet,TRANSFER,0,normal
U066-20241015194853-52967,U066,2024-10-15 19:48:53,1677.69,M33210,Travel,D066_2,13.176554,80.144434,Chennai,Credit Card,TRANSFER,0,normal
U035-20241016133509-68310,U035,2024-10-16 13:35:09,602.64,M58279,Taxi,D035_2,17.354009,78.473879,Hyderabad,UPI,PAYMENT,0,normal
U067-20241016150307-13464,U067,2024-10-16 15:03:07,1617.85,M62775,Healthcare,D067,9.860946,76.416515,Kochi,Wallet,TOPUP,0,normal
U178-20241016164423-85224,U178,2024-10-16 16:44:23,1951.73,M24831,Education,D178_1,18.557992,73.925117,Pune,Credit Card,TRANSFER,0,normal
U084-20241017130133-72860,U084,2024-10-17 13:01:33,417.6,M59940,Healthcare,D084,28.709558,77.284475,Delhi,Credit Card,PAYMENT,0,normal
U040-20241017164112-68596,U040,2024-10-17 16:41:12,2618.91,M29287,Fuel,D040,26.979515,75.949137,Jaipur,Credit Card,TOPUP,0,normal
U018-20241017172843-74851,U018,2024-10-17 17:28:43,2514.8,M24294,Bills,D018_2,18.512757,73.916623,Pune,Wallet,TRANSFER,0,normal
U082-20241017205439-30897,U082,2024-10-17 20:54:39,173.45,M04643,Shopping,D082_1,12.965242,77.499093,Bengaluru,UPI,TRANSFER,0,normal
U157-20241018122013-80828,U157,2024-10-18 12:20:13,609.17,M62853,Bills,D157_1,10.011568,76.273743,Kochi,Wallet,PAYMENT,0,normal
U078-20241018152713-87837,U078,2024-10-18 15:27:13,383.58,M24612,Education,D078,18.511701,73.949508,Pune,UPI,TRANSFER,0,normal
U128-20241018184214-58025,U128,2024-10-18 18:42:14,547.55,M23767,Travel,D128,18.486561,73.890111,Pune,Wallet,REFUND,0,normal
U082-20241018203412-33951,U082,2024-10-18 20:34:12,40.28,M04636,Subscriptions,D082,13.035146,77.428461,Bengaluru,Credit Card,REFUND,0,normal
U014-20241019121542-75117,U014,2024-10-19 12:15:42,265.94,M58360,Healthcare,D014,28.619317,77.216698,Delhi,Credit Card,REFUND,0,normal
U194-20241019144311-31130,U194,2024-10-19 14:43:11,1530.93,M59047,Fuel,D194_2,28.678072,77.226669,Delhi,Wallet,PAYMENT,0,normal
U036-20241019180556-37210,U036,2024-10-19 18:05:56,789.82,M34352,Travel,D036_2,13.040661,80.394527,Chennai,Credit Card,REFUND,0,normal
U154-20241019182941-55102,U154,2024-10-19 18:29:41,1129.29,M60882,Bills,D154,28.685039,77.403139,Delhi,Debit Card,PAYMENT,0,normal
U026-20241019185601-60148,U026,2024-10-19 18:56:01,1553.81,M34831,Education,D026_2,13.138853,80.344243,Chennai,Credit Card,TOPUP,1,MERCHANT_ANOMALY
U170-20241019191537-34090,U170,2024-10-19 19:15:37,2562.91,M26134,Shopping,D170_1,26.904097,75.709267,Jaipur,Wallet,TOPUP,0,normal
U198-20241019201626-57256,U198,2024-10-19 20:16:26,420.91,M23492,Healthcare,D198,18.486781,73.862408,Pune,Debit Card,TRANSFER,0,normal
U096-20241020043226-22463,U096,2024-10-20 04:32:26,3419.82,M32850,Shopping,D1096,26.954571,75.764064,Jaipur,UPI,TOPUP,1,ACCOUNT_TAKEOVER
U121-20241020132936-84025,U121,2024-10-20 13:29:36,309.07,M77169,Shopping,D121_1,12.95377,74.763097,Mangalore,UPI,REFUND,0,normal
U157-20241020183146-81936,U157,2024-10-20 18:31:46,368.78,M61645,Healthcare,D157,9.942524,76.222026,Kochi,Wallet,TRANSFER,0,normal
U105-20241020191823-18676,U105,2024-10-20 19:18:23,1797.58,M58300,Electricity,D105,17.292787,78.537175,Hyderabad,UPI,PAYMENT,0,normal
U030-20241020195606-14850,U030,2024-10-20 19:56:06,659.64,M27848,Education,D030_2,26.937233,75.847526,Jaipur,Credit Card,REFUND,0,normal
U167-20241020203558-30826,U167,2024-10-20 20:35:58,2020.39,M62319,Electricity,D167_2,9.95856,76.273367,Kochi,Debit Card,PAYMENT,0,normal
U027-20241021102526-83704,U027,2024-10-21 10:25:26,1161.38,M61834,Entertainment,D027,9.923698,76.259724,Kochi,UPI,TOPUP,0,normal
U097-20241021112028-17752,U097,2024-10-21 11:20:28,404.63,M60188,Education,D097,9.804175,76.214625,Kochi,Wallet,TRANSFER,0,normal
U028-20241021131216-34292,U028,2024-10-21 13:12:16,179.72,M24490,Shopping,D028,18.544559,73.904467,Pune,UPI,REFUND,0,normal
U069-20241021141508-65069,U069,2024-10-21 14:15:08,3421.52,M77086,Groceries,D069_2,26.824335,80.884305,Lucknow,Debit Card,TRANSFER,0,normal
U147-20241021154521-73883,U147,2024-10-21 15:45:21,776.17,M60266,Bills,D147_1,9.857651,76.168993,Kochi,Debit Card,PAYMENT,1,HIGH_AMOUNT
U108-20241021163719-19908,U108,2024-10-21 16:37:19,430.18,M23385,Shopping,D108_2,18.559643,73.778877,Pune,Credit Card,PAYMENT,0,normal
U069-20241021182913-14030,U069,2024-10-21 18:29:13,2897.21,M76870,Groceries,D069_2,26.85677,80.830201,Lucknow,Debit Card,REFUND,0,normal
U172-20241021184251-15436,U172,2024-10-21 18:42:51,1843.65,M06874,Travel,D172,13.084624,77.602818,Bengaluru,Credit Card,REFUND,0,normal
U019-20241021223420-21327,U019,2024-10-21 22:34:20,607.44,M76904,Restaurants,D019_1,26.781218,80.909166,Lucknow,Credit Card,REFUND,0,normal
U043-20241022121244-77578,U043,2024-10-22 12:12:44,1372.47,M20764,Entertainment,D043,19.127384,72.948983,Mumbai,Credit Card,REFUND,0,normal
U112-20241022125912-95683,U112,2024-10-22 12:59:12,834.81,M05043,Fuel,D112,12.892905,77.611376,Bengaluru,Credit Card,TRANSFER,0,normal
U084-20241022162423-54910,U084,2024-10-22 16:24:23,1051.91,M60718,Travel,D084_2,28.745015,77.326813,Delhi,UPI,TOPUP,0,normal
U082-20241023123420-93265,U082,2024-10-23 12:34:20,77.39,M03817,Healthcare,D082,12.954632,77.427098,Bengaluru,Wallet,PAYMENT,0,normal
U096-20241023143927-36556,U096,2024-10-23 14:39:27,101.56,M32629,Restaurants,D096,13.045313,80.217619,Chennai,UPI,TOPUP,0,normal
U160-20241023150130-89769,U160,2024-10-23 15:01:30,576.2,M28939,Travel,D160_1,26.879114,76.014744,Jaipur,Wallet,PAYMENT,0,normal
U040-20241023150308-52655,U040,2024-10-23 15:03:08,2162.68,M28299,Electricity,D040,26.936112,75.893754,Jaipur,Wallet,TOPUP,0,normal
U059-20241023152453-82507,U059,2024-10-23 15:24:53,3540.22,M74809,Education,D059,26.847526,80.63336,Lucknow,Credit Card,TRANSFER,0,normal
U076-20241023160833-38760,U076,2024-10-23 16:08:33,1163.4,M33074,Travel,D076_1,13.123072,80.184338,Chennai,Wallet,REFUND,0,normal
U071-20241023192916-28897,U071,2024-10-23 19:29:16,116.84,M78501,Fuel,D071,12.929379,74.920744,Mangalore,Debit Card,PAYMENT,0,normal
U122-20241023201915-13933,U122,2024-10-23 20:19:15,1220.67,M04589,Restaurants,D1122,12.855653,77.603202,Bengaluru,Credit Card,TRANSFER,1,NEW_DEVICE
U038-20241023203634-29273,U038,2024-10-23 20:36:34,134.51,M23427,Healthcare,D038_1,18.418607,73.92406,Pune,Credit Card,PAYMENT,0,normal
U161-20241023204223-45009,U161,2024-10-23 20:42:23,1205.04,M77348,Shopping,D161,12.835263,74.899494,Mangalore,Wallet,PAYMENT,0,normal
U192-20241024014720-76161,U192,2024-10-24 01:47:20,1902.07,M06249,Travel,D1192,13.127938,80.28168,Chennai,Credit Card,REFUND,1,ACCOUNT_TAKEOVER
U007-20241024082925-69667,U007,2024-10-24 08:29:25,296.0,M60915,Bills,D007_1,9.89617,76.195303,Kochi,Debit Card,TRANSFER,0,normal
U181-20241024101758-78574,U181,2024-10-24 10:17:58,1480.9,M77274,Subscriptions,D181,12.920505,74.806932,Mangalore,Debit Card,PAYMENT,0,normal
U020-20241024112427-85344,U020,2024-10-24 11:24:27,227.44,M26755,Bills,D020_1,26.837307,75.838204,Jaipur,UPI,PAYMENT,0,normal
U175-20241024155328-51604,U175,2024-10-24 15:53:28,1658.35,M58879,Entertainment,D175_1,17.440331,78.447557,Hyderabad,Debit Card,PAYMENT,0,normal
U188-20241024163421-17998,U188,2024-10-24 16:34:21,1265.4,M24279,Shopping,D188,18.550212,73.877711,Pune,Debit Card,TRANSFER,0,normal
U168-20241024163810-37036,U168,2024-10-24 16:38:10,325.31,M24076,Shopping,D168_3,18.454258,73.953364,Pune,Debit Card,PAYMENT,0,normal
U084-20241024182812-62754,U084,2024-10-24 18:28:12,1004.04,M60178,Travel,D084,28.764624,77.253201,Delhi,Debit Card,TOPUP,1,MERCHANT_ANOMALY
U022-20241024185652-96498,U022,2024-10-24 18:56:52,20.0,M06195,Education,D022,13.020162,77.599366,Bengaluru,UPI,PAYMENT,0,normal
U060-20241024201329-99432,U060,2024-10-24 20:13:29,20.0,M26316,Fuel,D060_3,26.910294,75.721303,Jaipur,Wallet,TRANSFER,0,normal
U005-20241024215510-43008,U005,2024-10-24 21:55:10,1238.02,M58493,Healthcare,D005_2,17.37001,78.479268,Hyderabad,Credit Card,REFUND,0,normal
U187-20241025111559-54281,U187,2024-10-25 11:15:59,348.36,M61190,Education,D187,9.932368,76.186613,Kochi,Wallet,REFUND,0,normal
U113-20241025123242-29479,U113,2024-10-25 12:32:42,934.75,M19444,Electricity,D113_2,19.079423,72.865005,Mumbai,UPI,REFUND,0,normal
U049-20241025132400-93814,U049,2024-10-25 13:24:00,5138.78,M77851,Restaurants,D049_1,26.858612,80.926455,Lucknow,UPI,REFUND,0,normal
